epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,28.55,28.55,28.55,23.27777777574327,0.8815951347351074,49.50137141494246
1,35.1,35.1,35.1,32.76444444308811,0.8697830438613892,49.12609564128555
2,39.9,39.9,39.9,36.56444444308811,0.8581553101539612,48.76199988074653
3,37.59,37.59,37.59,39.25111110839844,0.8468550443649292,48.407220797805735
4,40.49,40.49,40.49,41.913333333333334,0.8357805013656616,48.015175004472006
5,44.68,44.68,44.68,44.211111109076604,0.8249788284301758,47.631327887424725
6,48.43,48.43,48.43,46.113333331976996,0.8144632577896118,47.254188778248164
7,44.84,44.84,44.84,48.40222222086589,0.8042208552360535,46.881894341422694
8,47.71,47.71,47.71,50.0644444410536,0.7942416071891785,46.51928924929938
9,49.55,49.55,49.55,51.624444441053605,0.7845405340194702,46.15221215192892
10,51.03,51.03,51.03,53.3466666659885,0.7751471400260925,45.793333730844914
11,55.08,55.08,55.08,54.51777777235243,0.7661538124084473,45.43296464134518
12,53.55,53.55,53.55,55.90666666191949,0.7574897408485413,45.062906207143286
13,55.47,55.47,55.47,56.96444444173177,0.7491047382354736,44.67533241905671
14,51.93,51.93,51.93,57.88888888414171,0.7410062551498413,44.309373322998034
15,56.85,56.85,56.85,59.11555555691189,0.7331957817077637,43.97285492814978
16,58.01,58.01,58.01,59.40444443834093,0.7258718013763428,43.649752549042994
17,57.44,57.44,57.44,60.29999999660916,0.7188326120376587,43.34938286327589
18,58.91,58.91,58.91,60.8977777750651,0.7120983600616455,43.04640450778129
19,56.75,56.75,56.75,61.555555548773874,0.7056740522384644,42.7423081509749
20,57.7,57.7,57.7,61.58666666395399,0.6995705962181091,42.462807823027845
21,57.28,57.28,57.28,62.279999996609156,0.6938957571983337,42.18479816349651
22,58.22,58.22,58.22,63.028888878038195,0.6885402202606201,41.933993202552024
23,59.78,59.78,59.78,63.35111110161675,0.6834788918495178,41.69995826128436
24,57.8,57.8,57.8,63.61333332858615,0.6787009835243225,41.44989863454773
25,62.98,62.98,62.98,63.81111110772027,0.6742623448371887,40.89574265100471
26,63.28,63.28,63.28,65.26888888481987,0.6698771715164185,40.65164569793095
27,63.56,63.56,63.56,65.19333332519531,0.6659221649169922,40.45674080257587
28,62.98,62.98,62.98,65.33777777235242,0.6622599959373474,40.269661916403315
29,60.45,60.45,60.45,65.78222221544054,0.6589023470878601,40.06544034345
30,63.15,63.15,63.15,65.6644444430881,0.6558369398117065,34.19891479339336
31,63.39,63.39,63.39,60.562222216796876,0.6522477865219116,34.1411513922843
32,61.37,61.37,61.37,63.13111110975478,0.649604856967926,34.107611352930654
33,63.63,63.63,63.63,63.84888889024523,0.6473007798194885,34.08003398723988
34,61.25,61.25,61.25,63.93333332655165,0.645265519618988,34.04910261761374
35,62.96,62.96,62.96,64.32222221272787,0.6434666514396667,28.598846222646234
36,44.6,44.6,44.6,36.9311111090766,0.6405231356620789,28.534002146562518
37,49.56,49.56,49.56,48.42888888888889,0.6388761401176453,28.48443742173991
38,53.75,53.75,53.75,51.75333333062066,0.6375764608383179,28.45835072446485
39,53.16,53.16,53.16,53.49999999457465,0.636537492275238,28.436736032436944
40,55.65,55.65,55.65,54.671111109076605,0.6356906294822693,23.91553872756544
41,19.7,19.7,19.7,14.519999999321831,0.6338388323783875,23.880508019796075
42,27.59,27.59,27.59,24.086666664971247,0.6329565048217773,23.857775326456384
43,30.35,30.35,30.35,29.064444443766277,0.6324018836021423,23.848831315962077
44,31.68,31.68,31.68,31.175555554538303,0.6320127248764038,23.843613976507065
45,32.91,32.91,32.91,31.92888888753255,0.6317461729049683,19.999180132371354
46,17.18,17.18,17.18,15.775555554538302,0.6314810514450073,19.998807465267426
47,20.35,20.35,20.35,19.086666665649414,0.631337583065033,19.998434798163498
48,20.27,20.27,20.27,19.859999997287325,0.6312756538391113,19.998062131059566
49,20.48,20.48,20.48,20.19999999762641,0.6312651038169861,19.997689463955638
49,-1.0,10.0,10.48,9.948888887532553,0.0,19.997689463955638
50,-1.0,42.26,39.62,32.82444443969727,0.0,19.997689463955638
51,-1.0,49.39,49.4,47.768888886176214,0.0,19.997689463955638
52,-1.0,53.18,54.22,55.244444443088106,0.0,19.997689463955638
53,-1.0,57.45,58.78,60.153333326551646,0.0,19.997689463955638
54,-1.0,63.97,64.38,63.93555554877387,0.0,19.997689463955638
55,-1.0,64.38,65.54,66.00222221815321,0.0,19.997689463955638
56,-1.0,69.07,69.82,68.71555555284289,0.0,19.997689463955638
57,-1.0,70.84,70.68,70.60666665581597,0.0,19.997689463955638
