epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
71,-1.0,57.54,56.76,57.06222221815321,0.0,1.9993590125812415
72,-1.0,57.01,57.04,57.56666666531033,0.0,1.9993590125812415
73,-1.0,56.47,56.22,57.71555554945204,0.0,1.9993590125812415
74,-1.0,56.15,56.42,57.69999999864366,0.0,1.9993590125812415
75,-1.0,58.52,58.2,59.29999999796549,0.0,1.9993590125812415
76,-1.0,58.87,59.3,59.14666666531033,0.0,1.9993590125812415
77,-1.0,59.23,59.56,59.27555555352105,0.0,1.9993590125812415
78,-1.0,59.24,58.9,59.54222221679687,0.0,1.9993590125812415
79,-1.0,59.54,59.98,59.69999999321831,0.0,1.9993590125812415
80,-1.0,59.45,58.9,59.49111110772027,0.0,1.9993590125812415
81,-1.0,59.65,59.02,59.60888888549805,0.0,1.9993590125812415
