epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,19.97,19.97,19.97,14.819999999321832,0.8939215540885925,49.95267127780097
1,22.07,22.07,22.07,20.682222222222222,0.8927068710327148,49.90087055035478
2,25.02,25.02,25.02,23.63111110941569,0.8914939761161804,49.86844851231292
3,27.47,27.47,27.47,26.093333331976996,0.890281617641449,49.82484646115318
4,29.37,29.37,29.37,27.09777777642144,0.8890674114227295,49.78646174944845
5,30.35,30.35,30.35,28.682222220187718,0.8878622651100159,49.75813904954982
6,31.71,31.71,31.71,30.111111109076607,0.8866593241691589,49.72422634309224
7,32.37,32.37,32.37,30.9066666659885,0.8854661583900452,49.68733229980323
8,32.55,32.55,32.55,31.815555550808376,0.8842713832855225,49.655655595969236
9,32.84,32.84,32.84,32.25999999660916,0.8830835223197937,49.62025222109594
10,29.89,29.89,29.89,33.00888888719347,0.881893515586853,49.587084848846224
11,35.13,35.13,35.13,33.38444443969727,0.8807125687599182,49.561743485779026
12,34.43,34.43,34.43,34.04,0.8795343041419983,49.51702343330749
13,35.69,35.69,35.69,34.726666665988496,0.8783639073371887,49.486464730785286
14,33.41,33.41,33.41,35.02444443969726,0.8771942257881165,49.45776936378272
15,34.5,34.5,34.5,35.18666666259766,0.8760326504707336,49.41453997972691
16,36.62,36.62,36.62,35.68444444173177,0.8748829960823059,49.38174527458112
17,35.2,35.2,35.2,36.282222216796875,0.8737350702285767,49.346714566811755
18,36.11,36.11,36.11,36.56888888821072,0.8725917935371399,49.30870252221096
19,36.6,36.6,36.6,37.017777776082355,0.8714538216590881,49.27218114602588
20,32.2,32.2,32.2,37.453333327907984,0.8703214526176453,49.231560431697574
21,37.7,37.7,37.7,37.242222216796876,0.8692010045051575,49.20100172917536
22,37.32,37.32,37.32,37.62222222154406,0.868088960647583,49.167834356925646
23,37.88,37.88,37.88,37.973333332655166,0.8669800758361816,49.12982231232485
24,32.36,32.36,32.36,38.67333333333333,0.865875780582428,49.10299028084193
25,38.48,38.48,38.48,39.20666666666666,0.8647772669792175,49.06907757438435
26,39.33,39.33,39.33,39.44222221883138,0.8636906743049622,49.03591020213464
27,38.67,38.67,38.67,39.844444441053604,0.862607479095459,48.99603482201419
28,40.3,40.3,40.3,40.09333333265516,0.8615382313728333,48.9569047761016
29,40.64,40.64,40.64,40.55777777777778,0.8604707717895508,48.93938942221692
30,38.2,38.2,38.2,40.98444444173177,0.8594096899032593,48.90883071969471
31,40.47,40.47,40.47,41.113333332655166,0.8583635687828064,48.87305467771749
32,38.39,38.39,38.39,41.302222220187716,0.8573230504989624,48.84883131596208
33,40.73,40.73,40.73,41.322222218153215,0.8562928438186646,48.81454594240057
34,42.57,42.57,42.57,42.06888888617622,0.8552628755569458,48.78920457933337
35,41.27,41.27,41.27,42.90222222154405,0.854242742061615,48.751192534732574
36,42.25,42.25,42.25,43.14444444173177,0.8532430529594421,48.718770496690716
37,40.02,40.02,40.02,43.32888888888889,0.852251410484314,48.67703178105062
38,40.53,40.53,40.53,43.51555555419922,0.8512687087059021,48.65429908771093
39,42.37,42.37,42.37,43.762222219509546,0.850295901298523,48.62895772464373
40,43.84,43.84,43.84,44.13111110975478,0.8493318557739258,48.593554349770436
41,41.73,41.73,41.73,44.08222221883138,0.8483847975730896,48.563368314352154
42,43.45,43.45,43.45,45.18666666327582,0.8474491238594055,48.52982827499851
43,47.0,47.0,47.0,45.235555554199216,0.8465142846107483,48.50076024089201
44,45.49,45.49,45.49,45.34222221815321,0.8455914855003357,48.46945620416194
45,43.25,43.25,43.25,45.755555552164715,0.8446872234344482,48.43405282928865
46,45.21,45.21,45.21,45.90666666191949,0.8437929749488831,48.40200345835073
47,44.7,44.7,44.7,46.02888888685438,0.8429057598114014,48.36548208216564
48,44.68,44.68,44.68,46.06888888821072,0.8420282602310181,48.34573072565738
49,45.71,45.71,45.71,46.74666666191949,0.841164767742157,48.320389362590184
50,43.47,43.47,43.47,46.95777777777778,0.8403106927871704,48.28833999165226
51,42.86,42.86,42.86,46.91111110636393,0.8394712209701538,48.2495826128436
52,47.75,47.75,47.75,47.075555551486545,0.8386407494544983,48.23020392343927
53,45.23,45.23,45.23,47.908888885498044,0.8378218412399292,48.20039055512492
54,45.48,45.48,45.48,47.708888883463544,0.8370136022567749,48.17579452626558
55,46.09,46.09,46.09,48.10888888278537,0.8362159132957458,48.13890048297657
56,47.03,47.03,47.03,48.393333330620656,0.8354299068450928,48.12809313696261
57,49.41,49.41,49.41,48.586666666666666,0.8346586227416992,48.096043766024685
58,49.03,49.03,49.03,49.14,0.8338982462882996,48.07368373978892
59,48.48,48.48,48.48,48.80888888685438,0.8331502676010132,48.04126170174706
60,49.19,49.19,49.19,48.98888888414171,0.8324121832847595,48.01703833999165
61,46.35,46.35,46.35,49.14444443969727,0.8316873908042908,47.986479637469444
62,45.94,45.94,45.94,49.45555555013021,0.8309741020202637,47.969336950688685
63,46.24,46.24,46.24,49.5377777750651,0.8302744030952454,47.94436825472542
64,48.83,48.83,48.83,49.724444439019095,0.8295857310295105,47.91231888378749
65,49.31,49.31,49.31,49.653333333333336,0.8289077281951904,47.88026951284956
66,39.61,39.61,39.61,49.86888888821072,0.8282417058944702,47.85604615109415
67,48.82,48.82,48.82,50.18,0.8275861740112305,47.83107745513088
68,50.53,50.53,50.53,50.224444443766274,0.8269438743591309,47.81542543676584
69,45.07,45.07,45.07,50.14222222086588,0.8263107538223267,47.783376065827916
70,50.65,50.65,50.65,50.13555555284288,0.8256910443305969,45.977803947289964
71,48.87,48.87,48.87,45.67333333333333,0.8248271942138672,45.959915926301356
72,50.63,50.63,50.63,48.226666665988496,0.8241614103317261,45.95507125395027
73,48.16,48.16,48.16,48.65111110772027,0.8235298991203308,45.94873591318347
74,46.49,46.49,46.49,48.97111110772027,0.8229266405105591,45.9427732395206
75,49.23,49.23,49.23,49.00222222086589,0.8223444223403931,43.49546836801622
76,44.95,44.95,44.95,39.73999999932183,0.8215171098709106,43.48167968517083
77,46.41,46.41,46.41,44.471111106363935,0.82087242603302,43.47161767336474
