epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,73.15,73.15,73.15,42.77636363303444,2.283080816268921,33.41206030150754
1,85.0,85.0,85.0,80.44727272061435,1.3376569747924805,11.93718592964824
2,82.44,82.44,82.44,83.0272727228338,0.8876795768737793,3.847571189279732
3,83.52,83.52,83.52,82.53454544899681,0.6490932703018188,3.407035175879397
4,84.21,84.21,84.21,83.44363636030717,0.512457549571991,3.2227805695142377
5,84.55,84.55,84.55,84.04909090354226,0.4341295659542084,3.1423785594639866
6,84.15,84.15,84.15,84.17272727716619,0.3879151940345764,3.0862646566164154
7,84.64,84.64,84.64,84.36909090909091,0.35964930057525635,3.04606365159129
8,85.42,85.42,85.42,84.40727273171164,0.34237486124038696,3.013400335008375
9,85.0,85.0,85.0,84.62181818070844,0.33074766397476196,3.006700167504188
10,85.6,85.6,85.6,84.51636363747336,0.3233991265296936,2.992462311557789
11,83.96,83.96,83.96,84.59818182040128,0.3182239532470703,2.979899497487437
12,85.35,85.35,85.35,84.73454545454545,0.31509655714035034,2.9690117252931323
13,85.35,85.35,85.35,84.85636363192472,0.3128087818622589,2.972361809045226
14,85.25,85.25,85.25,84.74363635697799,0.3112645149230957,2.9522613065326633
15,84.02,84.02,84.02,84.80545453879617,0.31017372012138367,2.9639865996649917
16,85.02,85.02,85.02,84.61818181263317,0.3092564046382904,2.957286432160804
17,85.22,85.22,85.22,84.64000000332919,0.30864864587783813,2.95393634840871
18,84.93,84.93,84.93,84.69454545121627,0.308216392993927,2.9489112227805694
19,85.35,85.35,85.35,84.68727272172407,0.3078301250934601,2.9505862646566166
20,84.92,84.92,84.92,84.67818181818181,0.30749568343162537,2.938860971524288
21,85.05,85.05,85.05,84.79636363414417,0.30712223052978516,2.936348408710218
22,85.28,85.28,85.28,84.9890909090909,0.3069186806678772,2.953098827470687
23,84.81,84.81,84.81,84.95090908536044,0.3067525327205658,2.9447236180904524
24,85.45,85.45,85.45,84.93090909534801,0.30670857429504395,2.9514237855946397
24,-1.0,85.45,84.12,85.20545454545454,0.0,2.9514237855946397
25,-1.0,88.56,87.4,87.45454545010654,0.0,2.9514237855946397
26,-1.0,88.88,88.62,89.09454545787464,0.0,2.9514237855946397
27,-1.0,90.75,89.94,90.00545454434481,0.0,2.9514237855946397
28,-1.0,90.81,90.48,90.54363636696556,0.0,2.9514237855946397
29,-1.0,91.04,90.02,90.80181817737926,0.0,2.9514237855946397
30,-1.0,91.51,90.88,91.15818182040128,0.0,2.9514237855946397
31,-1.0,90.43,89.64,91.42909090687145,0.0,2.9514237855946397
32,-1.0,91.87,91.28,91.66181817848899,0.0,2.9514237855946397
33,-1.0,92.2,91.22,91.92727272061434,0.0,2.9514237855946397
34,-1.0,91.95,91.58,92.16727273060192,0.0,2.9514237855946397
35,-1.0,92.24,91.36,92.1509090875799,0.0,2.9514237855946397
36,-1.0,92.29,91.22,92.46727272505326,0.0,2.9514237855946397
37,-1.0,92.79,91.4,92.56545454434482,0.0,2.9514237855946397
38,-1.0,92.42,91.56,92.72181818514737,0.0,2.9514237855946397
39,-1.0,92.86,92.08,92.87272727050781,0.0,2.9514237855946397
40,-1.0,92.94,91.7,92.89999999667081,0.0,2.9514237855946397
41,-1.0,93.24,92.26,93.23272726939808,0.0,2.9514237855946397
42,-1.0,93.14,92.24,93.16909091352983,0.0,2.9514237855946397
43,-1.0,93.1,92.62,93.28545454212535,0.0,2.9514237855946397
44,-1.0,93.09,92.42,93.40545454101563,0.0,2.9514237855946397
45,-1.0,93.28,92.28,93.53999999778054,0.0,2.9514237855946397
46,-1.0,93.52,92.5,93.52181818514737,0.0,2.9514237855946397
47,-1.0,93.75,92.84,93.67454545676492,0.0,2.9514237855946397
48,-1.0,93.53,92.44,93.77818181485263,0.0,2.9514237855946397
49,-1.0,93.45,92.44,93.82000000332918,0.0,2.9514237855946397
