epoch,test_acc_before_rounding,test_acc,val_acc,train_acc,regularization_loss,model_sparsity
0,18.07,18.07,18.07,16.219999997287328,8.811848640441895,49.53975612664719
1,23.12,23.12,23.12,21.671111107720268,8.689363479614258,49.17566036610816
2,25.56,25.56,25.56,24.279999997626412,8.568742752075195,48.84249597519528
3,27.32,27.32,27.32,26.10888888753255,8.449975967407227,48.48063621727983
4,26.53,26.53,26.53,27.864444443427193,8.332864761352539,48.10200643968756
5,29.9,29.9,29.9,29.151111109754773,8.217474937438965,47.760643372488225
6,30.7,30.7,30.7,30.073333329942493,8.103819847106934,47.39468427642955
7,31.91,31.91,31.91,31.331111109754776,7.991860866546631,47.03245185141017
8,32.91,32.91,32.91,32.079999997965494,7.881644248962402,46.66947409218294
9,32.86,32.86,32.86,32.56888888821072,7.773163795471191,46.31134100530678
10,34.67,34.67,34.67,32.851111109076605,7.6664347648620605,45.93606523164987
11,34.19,34.19,34.19,33.78222221950955,7.56152868270874,45.560044123785104
12,33.08,33.08,33.08,34.52444444376628,7.458285808563232,45.15756365154135
13,36.33,36.33,36.33,34.94222221883138,7.356717586517334,44.79868523045734
14,34.79,34.79,34.79,35.53555555284288,7.256808280944824,44.42899946335937
15,36.96,36.96,36.96,36.30222221679688,7.158627986907959,44.02689165821955
16,35.8,35.8,35.8,36.98666666463216,7.062231063842773,43.63745453461332
17,35.57,35.57,35.57,37.07999999660916,6.967500686645508,43.25398008466997
18,36.13,36.13,36.13,38.122222219509545,6.87440824508667,42.86603362947946
19,39.23,39.23,39.23,38.45555555080838,6.782984256744385,42.49299385844613
20,39.53,39.53,39.53,38.72666666463216,6.69313907623291,42.102066066424186
21,40.1,40.1,40.1,39.6511111070421,6.604982852935791,41.71896428358476
22,38.58,38.58,38.58,39.513333332655165,6.518364429473877,41.329899827082464
23,40.73,40.73,40.73,40.18666666124132,6.43334436416626,40.9412080376841
24,37.21,37.21,37.21,40.43111110772027,6.349893569946289,40.545808240415
25,41.25,41.25,41.25,40.68666666531033,6.267947196960449,40.1451911036909
26,42.95,42.95,42.95,41.42666666463216,6.187586784362793,39.73488462226462
27,41.59,41.59,41.59,41.56888888481988,6.108688831329346,39.33948482499553
28,43.83,43.83,43.83,41.96,6.031291961669922,38.95787371057182
29,44.16,44.16,44.16,42.58222222154405,5.955367088317871,38.569927255381316
30,38.0,38.0,38.0,43.11333332994249,5.880861759185791,38.188688808061535
31,39.39,39.39,39.39,43.48444443969726,5.807888984680176,37.78807167133743
32,43.18,43.18,43.18,43.859999997287325,5.7363362312316895,37.402733885874426
33,42.33,42.33,42.33,44.462222218153215,5.6662397384643555,36.99839007811102
34,44.2,44.2,44.2,44.66888888481988,5.597546577453613,36.60932562160873
35,44.83,44.83,44.83,45.21777777235243,5.530196189880371,36.20908115198855
36,44.5,44.5,44.5,45.64888888346354,5.464274883270264,35.815172023135176
37,45.7,45.7,45.7,45.87333332994249,5.399699687957764,35.42797090215252
38,45.97,45.97,45.97,46.55555555148654,5.336493015289307,35.035925108818795
39,47.23,47.23,47.23,46.99333332790798,5.2744622230529785,34.654686661499014
40,46.93,46.93,46.93,47.166666666666664,5.21370267868042,34.26636753920458
41,47.69,47.69,47.69,47.746666662597654,5.154356956481934,33.85866972750581
42,47.9,47.9,47.9,47.87555555216471,5.0962114334106445,33.46438793154851
43,46.01,46.01,46.01,48.26444444240994,5.039296627044678,33.09321149603482
44,47.6,47.6,47.6,48.797777777777775,4.98355770111084,32.70861904477968
45,46.63,46.63,46.63,48.882222220187714,4.92896842956543,32.33781527636992
46,45.96,45.96,45.96,49.41555555148655,4.875679016113281,31.954713493530498
47,50.06,50.06,50.06,49.46888888753255,4.823575496673584,31.586518394848248
48,49.63,49.63,49.63,49.93777777370877,4.772647380828857,31.204534613320615
49,42.94,42.94,42.94,49.93333332994249,4.722816467285156,30.834476179118717
50,47.67,47.67,47.67,50.58888888481988,4.674095153808594,30.480442430385786
51,46.92,46.92,46.92,50.69555555419922,4.626487731933594,30.117837338262476
52,47.92,47.92,47.92,50.75555555419922,4.579957485198975,29.771629598712064
53,47.52,47.52,47.52,51.435555552164715,4.534462928771973,29.403807167133742
54,49.1,49.1,49.1,51.35555555284288,4.490051746368408,29.029276727684692
55,48.63,48.63,48.63,51.93777777438694,4.446657657623291,28.660708961898514
56,50.27,50.27,50.27,52.08222222086589,4.404277801513672,28.33946991831137
57,51.85,51.85,51.85,51.7577777730306,4.362897872924805,27.988044839305946
58,47.52,47.52,47.52,52.32,4.322516918182373,27.63401109057301
59,50.32,50.32,50.32,52.35777777574327,4.283055305480957,27.285567348399024
60,46.0,46.0,46.0,52.508888885498045,4.244485855102539,26.921844254963926
61,52.32,52.32,52.32,52.813333328586154,4.206915855407715,26.60135054558464
62,49.85,49.85,49.85,53.275555555555556,4.170276641845703,26.268558821775684
63,47.11,47.11,47.11,53.09777777370877,4.134490013122559,25.918624411185977
64,52.37,52.37,52.37,53.431111105685765,4.0995774269104,25.58508735316916
65,51.97,51.97,51.97,53.41999999525282,4.065555095672607,25.270556317452744
66,49.8,49.8,49.8,53.69555555555556,4.032403945922852,24.957515950152047
67,46.37,46.37,46.37,53.72666666191949,4.0000529289245605,24.631059567109894
68,52.54,52.54,52.54,53.97333332926432,3.968538522720337,24.313919861665973
69,53.92,53.92,53.92,53.88888888685438,3.937836170196533,23.982246139168804
70,49.5,49.5,49.5,54.28888888685438,3.907944917678833,23.545107626259615
71,54.07,54.07,54.07,54.86888888753255,3.878380060195923,23.320016695486256
72,53.92,53.92,53.92,55.251111109754774,3.849675178527832,23.04275237016278
73,55.73,55.73,55.73,55.05111110432943,3.8218703269958496,22.76399737642359
74,54.82,54.82,54.82,55.40444444173177,3.7949023246765137,22.453565678850396
75,51.46,51.46,51.46,55.30222221747504,3.7686994075775146,21.234198914793392
76,53.98,53.98,53.98,53.49111110568576,3.7429096698760986,21.206994216206546
